movie_id,movie_title,franchise,release_year,release_date,decade,movie_type,genre,sub_genre,runtime_minutes,rating,language,country,director,producer,composer,lead_actor,lead_actress,animation_type,studio,budget_million_usd,box_office_million_usd,production_cost_million_usd,marketing_cost_million_usd,opening_weekend_million_usd,domestic_box_office_million_usd,international_box_office_million_usd,roi_percent,imdb_rating,rotten_tomatoes_score,metacritic_score,audience_score,cinemas_released,streaming_platform,streaming_release_date,disney_plus_available,awards_won,oscar_nominations,oscar_wins,soundtrack_popularity,number_of_songs,has_post_credit_scene,villain_name,main_character,princess_movie,animal_sidekick,magic_theme,musical,family_friendly,based_on_book,based_on_true_story,remake,sequel,prequel,cinematic_universe,target_age_group,merchandise_sales_million_usd,theme_park_attraction,theme_park_name,video_game_adaptation,mobile_game_available,global_popularity_index,fan_rating,critic_rating,rewatchability_score,cultural_impact_score,social_media_mentions_million,search_popularity,holiday_release,summer_release,streaming_hours_million,home_media_sales_million,inflation_adjusted_box_office_million,profit_million,profit_category,success_category
DIS00141,Sister Act,Sister Act,2021,2021-01-24,2020s,Pixar,Sci-Fi,Heist,139,PG,English,USA,Rich Moore,Jared Bush,Germaine Franco,Idris Elba,Anne Hathaway,Hybrid,Pixar Animation Studios,332.0,1386.7,269.2,101.4,176.5,814.1,572.6,274.2,4.4,20,25,36,931,Disney+,2021-11-21,Yes,0,0,0,65,6,No,Yzma,Belle,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,None,Teen,74.0,No,None,No,No,54.9,4.3,2.0,6.9,6.1,9.67,60,No,No,61.5,235.6,1560.0,1016.1,Massive Profit,Blockbuster
DIS00142,National Treasure,National Treasure,1984,1984-01-08,1980s,Disney Channel Original,Animation,Road Trip,129,PG,French,USA,Marc Webb,Jason Owen,Michael Giacchino,Robert Downey Jr.,Emma Stone,3D CGI,Walt Disney Pictures,62.9,104.8,50.4,26.6,13.7,44.0,60.8,36.1,5.8,29,52,46,1415,Disney+,1984-08-30,Yes,0,1,0,69,14,No,Chernabog,Rapunzel,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,None,Family,19.4,No,None,No,No,17.1,5.8,3.0,2.2,1.2,5.98,30,No,No,19.0,18.7,214.8,27.8,Medium Profit,Average
DIS00143,Big Hero 6 4,Standalone,2024,2024-10-18,2020s,Animated,Fantasy,Mystery,130,G,English,USA,Kirk Wise,Peter Del Vecho,Randy Newman,Jason Segel,Zoe Saldana,Hybrid,Marvel Studios,189.5,1235.1,144.3,67.1,115.7,469.0,766.1,484.2,6.3,47,61,62,2559,Disney+,2025-09-23,Yes,1,1,0,59,12,Yes,Gaston,Ralph,No,No,Yes,Yes,Yes,No,No,No,No,No,Marvel Cinematic Universe,Kids,207.3,No,None,No,No,61.5,6.4,4.8,6.0,5.6,22.35,59,No,No,55.4,231.1,1296.9,1023.7,Massive Profit,Blockbuster
DIS00144,Sister Act,Sister Act,2015,2015-10-09,2010s,Disney Channel Original,Family,Time Travel,177,PG,Japanese,India,Gary Trousdale,Jared Bush,James Newton Howard,Dwayne Johnson,Halle Bailey,Stop Motion,Marvel Studios,307.6,101.0,289.4,136.0,4.0,31.5,69.5,-76.3,6.7,58,60,67,1799,Disney+,2016-07-02,Yes,1,0,0,80,12,Yes,Hades,Remy,No,No,No,Yes,Yes,No,No,No,Yes,No,Marvel Cinematic Universe,Teen,19.9,No,None,No,No,14.2,7.2,4.7,2.4,1.4,1.92,18,No,No,4.7,15.8,128.8,-324.4,Loss,Flop
DIS00145,Pirates of the Caribbean,Standalone,1971,1971-12-24,1970s,Pixar,Sci-Fi,Time Travel,190,PG,English,UK,Ron Clements,Yvett Merino,Hans Zimmer,Ewan McGregor,Zendaya,3D CGI,Walt Disney Animation Studios,211.9,1002.4,190.2,89.0,112.2,365.7,636.7,259.0,7.7,79,68,76,1181,Theatrical Only,,No,2,2,1,65,0,No,Dr. Facilier,Hercules,No,No,No,No,Yes,No,No,No,No,No,None,Everyone,125.3,No,None,No,No,56.6,7.8,7.9,5.4,5.7,16.28,43,Yes,No,0.0,95.3,2380.7,723.2,Massive Profit,Blockbuster
DIS00146,Zootopia: Adventure,Zootopia,1968,1968-04-23,1960s,Short Film,Adventure,Mystery,122,PG,English,UK,Lee Unkrich,Peter Del Vecho,Michael Giacchino,Jason Segel,Emma Stone,Hybrid,Pixar Animation Studios,82.4,88.5,73.1,21.6,12.5,41.3,47.2,-6.5,8.4,89,95,87,3383,Disney+,1969-01-19,Yes,3,0,0,37,1,No,None,Remy,No,No,No,No,Yes,No,No,No,Yes,No,None,Everyone,48.6,No,None,No,No,16.1,8.5,9.9,1.0,1.4,2.22,12,No,No,13.3,11.2,216.8,-6.2,Loss,Average
DIS00147,The Enchanted the North: Origins,The Enchanted the North,1988,1988-01-08,1980s,Animated,Comedy,Heist,144,G,English,Japan,Gary Trousdale,Jared Bush,Hans Zimmer,Chris Evans,Kristen Bell,Stop Motion,Marvel Studios,331.8,884.0,303.7,125.7,88.2,534.9,349.1,105.9,6.8,58,48,68,806,Disney+,1988-05-03,Yes,1,0,0,64,2,Yes,Cruella de Vil,Mal,No,Yes,No,No,Yes,No,No,No,Yes,No,Marvel Cinematic Universe,Teen,153.8,No,None,No,No,49.8,6.9,5.9,6.1,5.9,12.75,52,No,No,16.2,147.3,1723.8,454.6,High Profit,Hit
DIS00148,Brave,Brave,2024,2024-01-06,2020s,Disney Channel Original,Sci-Fi,Time Travel,169,PG,English,USA,Dean DeBlois,Kathleen Kennedy,Thomas Newman,Chris Pratt,Kristen Bell,2D,Walt Disney Pictures,17.2,30.6,14.5,7.2,3.5,13.1,17.5,41.0,7.4,69,76,89,2713,Disney+,2024-09-01,Yes,0,0,0,48,1,No,Hans,Stitch,No,Yes,No,No,Yes,Yes,No,No,Yes,No,None,Family,29.8,No,None,No,No,20.3,7.2,7.4,3.2,2.1,1.34,29,No,No,11.7,2.7,32.1,8.9,Medium Profit,Average
DIS00149,Winnie the Pooh,Winnie the Pooh,1988,1988-05-18,1980s,Remake,Sci-Fi,Heist,145,PG,English,India,Gary Trousdale,Kathleen Kennedy,Thomas Newman,Chris Evans,Sofia Carson,None,Pixar Animation Studios,313.3,719.2,286.1,65.6,53.4,401.0,318.2,104.5,5.7,60,50,55,1455,Disney+,1988-12-18,Yes,0,0,0,57,11,Yes,Hans,Ariel,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,None,Family,44.7,No,None,No,No,48.3,6.5,5.8,4.3,3.9,15.93,50,No,No,37.8,143.3,1402.4,367.5,High Profit,Hit
DIS00150,Tale of the Forest 4,Tale of the Forest,2005,2005-11-05,2000s,Remake,Fantasy,Heist,178,PG,Multiple,USA,Ron Clements,John Lasseter,Michael Giacchino,Robert Downey Jr.,Zoe Saldana,None,Disney Channel Productions,245.0,1227.4,216.4,71.4,161.3,779.5,447.9,326.5,7.9,85,79,71,2503,Disney+,2006-08-24,Yes,5,2,1,61,2,Yes,Captain Hook,Mal,No,No,Yes,No,Yes,No,No,Yes,No,No,None,Everyone,208.9,No,None,No,No,69.1,8.6,8.6,6.9,6.2,4.87,65,Yes,No,81.6,225.8,1871.8,939.6,Massive Profit,Blockbuster
DIS00151,101 Dalmatians,101 Dalmatians,2016,2016-10-05,2010s,Disney Channel Original,Animation,Superhero,155,G,Spanish,USA,Marc Webb,Kathleen Kennedy,Patrick Doyle,Dwayne Johnson,Angelina Jolie,Stop Motion,Marvel Studios,416.1,543.2,350.0,96.2,121.7,349.2,194.0,21.7,6.8,59,65,76,967,Disney+,2017-09-10,Yes,0,0,0,50,10,Yes,Chernabog,Rapunzel,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Marvel Cinematic Universe,Teen,119.2,No,None,No,No,47.4,6.9,6.1,4.6,5.2,15.78,48,No,No,31.4,39.7,679.0,97.0,Low Profit,Average
DIS00152,Cars: Return,Cars,1965,1965-06-22,1960s,Remake,Action,Time Travel,89,G,English,India,Niki Caro,John Lasseter,Thomas Newman,Ewan McGregor,Auli'i Cravalho,None,Pixar Animation Studios,65.7,272.7,49.4,16.1,24.0,99.9,172.8,316.3,6.8,48,53,59,773,DisneyNOW,1965-10-25,No,1,0,0,32,12,No,Hans,Cinderella,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,None,Family,59.3,No,None,No,No,19.4,6.9,4.7,2.1,1.2,2.31,8,No,Yes,0.0,31.2,688.6,207.2,Massive Profit,Blockbuster
DIS00153,Spirit of Stardust,Standalone,2009,2009-01-10,2000s,Live Action,Family,Fairy Tale,182,PG,English,USA,Marc Webb,Jared Bush,Lin-Manuel Miranda,Dwayne Johnson,Lily James,None,Walt Disney Pictures,42.8,50.8,40.2,13.0,4.1,19.5,31.3,-4.5,6.7,70,59,62,2901,Disney+ Hotstar,2009-08-28,Yes,0,1,0,65,8,No,None,Hiro,No,Yes,Yes,Yes,Yes,No,No,No,No,No,None,Family,33.3,No,None,No,No,25.4,6.6,6.2,3.5,2.7,2.9,18,No,No,11.2,3.3,72.4,-2.4,Loss,Average
DIS00154,Legend of the North,Legend of the North,1973,1973-10-20,1970s,Disney Channel Original,Romance,Coming of Age,102,PG-13,Multiple,India,Byron Howard,Jonas Rivera,Lin-Manuel Miranda,Idris Elba,Anne Hathaway,Hybrid,Disney Channel Productions,413.7,1493.2,369.9,119.8,178.7,822.7,670.5,204.9,5.0,40,43,43,1709,DisneyNOW,1974-10-31,No,0,0,0,27,0,No,Judge Frollo,Mal,No,No,No,No,No,No,No,No,Yes,No,None,Everyone,183.6,Yes,Disney's Hollywood Studios,Yes,Yes,67.8,4.6,4.2,6.9,6.3,13.49,50,No,No,0.0,82.9,3471.7,1003.5,Massive Profit,Hit
DIS00155,National Treasure,National Treasure,1999,1999-03-03,1990s,Animated,Romance,Coming of Age,155,PG,English,USA,Brad Bird,Jonas Rivera,Patrick Doyle,Johnny Depp,Idina Menzel,Hybrid,20th Century Studios,325.2,515.5,283.6,133.3,51.2,310.5,205.0,23.7,6.2,59,52,54,2922,Disney+,1999-06-21,Yes,1,0,0,60,10,Yes,Jafar,Cinderella,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,None,Teen,79.6,No,None,No,No,39.8,6.7,6.0,4.6,4.6,4.71,32,No,No,19.7,69.5,863.5,98.6,Low Profit,Average
DIS00156,The Chronicles of Narnia 3,The Chronicles of Narnia,1951,1951-04-07,1950s,Remake,Family,Sports,119,PG-13,English,India,Craig Gillespie,Jonas Rivera,Lin-Manuel Miranda,Tom Holland,Sofia Carson,None,Marvel Studios,409.0,1487.5,325.2,117.8,201.1,927.8,559.7,235.8,7.6,87,66,77,589,Disney+,1951-08-05,Yes,1,0,0,51,7,Yes,Scar,Mal,No,No,No,Yes,No,No,No,Yes,No,No,Marvel Cinematic Universe,Teen,91.9,Yes,Disney California Adventure,No,No,78.3,7.7,8.6,10.0,8.9,10.64,76,No,No,55.4,261.4,4276.6,1044.5,Massive Profit,Hit
DIS00157,Oliver & Company,Standalone,1952,1952-01-22,1950s,Animated,Sci-Fi,Buddy Comedy,120,PG,English,Canada,Niki Caro,Jared Bush,Michael Giacchino,Ewan McGregor,Idina Menzel,3D CGI,Marvel Studios,103.5,212.3,78.4,39.5,33.2,122.4,89.9,80.1,8.2,79,77,84,2340,Theatrical Only,,No,6,2,2,49,0,Yes,Yzma,Judy Hopps,No,No,No,No,Yes,No,No,No,No,No,Marvel Cinematic Universe,Family,41.1,No,None,No,No,23.6,8.6,7.6,1.6,2.0,6.9,38,No,No,0.0,33.2,605.1,94.4,High Profit,Hit
DIS00158,Zootopia,Zootopia,2013,2013-02-19,2010s,Pixar,Musical,Road Trip,61,PG,Multiple,USA,Byron Howard,Jared Bush,Alan Menken,Johnny Depp,Zoe Saldana,3D CGI,Walt Disney Pictures,241.5,719.1,210.1,62.2,118.7,372.2,346.9,164.1,8.3,68,78,78,2523,Disney+,2013-12-30,Yes,3,1,0,71,10,No,Hans,Miguel,No,Yes,Yes,Yes,Yes,No,No,No,No,No,None,Everyone,166.5,No,None,No,No,57.7,8.2,6.7,6.6,4.7,12.88,62,No,No,56.9,82.7,952.8,446.8,Massive Profit,Hit
DIS00159,Enchanted: Journey,Enchanted,1982,1982-02-14,1980s,Live Action,Romance,Road Trip,169,PG,English,USA,Chris Buck,Jared Bush,Patrick Doyle,Jason Segel,Halle Bailey,None,Disneytoon Studios,159.9,486.1,124.1,66.7,55.9,254.9,231.2,154.8,7.9,72,70,87,2388,Disney+,1982-08-02,Yes,0,0,0,54,2,No,None,Riley,No,No,No,No,Yes,No,No,No,No,No,None,Kids,68.9,No,None,No,No,41.5,7.8,7.2,5.0,3.6,4.06,42,No,No,17.4,68.1,1020.8,295.3,Massive Profit,Hit
DIS00160,Kingdom of the Isles,Kingdom of the Isles,1938,1938-07-15,1930s,Short Film,Family,Buddy Comedy,166,PG,English,Japan,Pete Docter,Osnat Shurer,Thomas Newman,Ryan Reynolds,Halle Bailey,Stop Motion,Walt Disney Pictures,76.7,69.2,65.6,19.1,9.4,27.4,41.8,-18.3,5.9,44,62,56,2081,Disney+ Hotstar,1939-05-28,Yes,1,0,0,43,5,No,None,Nemo,No,No,No,Yes,Yes,No,No,No,No,No,None,Kids,21.6,No,None,No,No,19.7,5.6,4.6,3.1,1.9,3.82,23,No,Yes,22.2,9.7,221.4,-15.5,Loss,Average
DIS00161,Up (Remake),Up,2016,2016-11-07,2010s,Animated,Adventure,Holiday,135,G,Hindi,USA,Nathan Greno,Osnat Shurer,Alan Menken,Chris Pratt,Zendaya,3D CGI,Lucasfilm,225.2,1466.9,205.5,57.7,243.9,874.9,592.0,457.3,8.2,73,79,78,718,Disney+,2017-04-12,Yes,3,1,0,78,6,No,Chernabog,Belle,Yes,No,No,Yes,Yes,Yes,No,No,No,No,None,Teen,141.9,Yes,Disneyland,Yes,No,73.0,8.6,6.7,7.9,8.3,4.81,75,Yes,No,52.5,264.4,1833.6,1203.7,Massive Profit,Blockbuster
DIS00162,Kingdom of the North,Kingdom of the North,2019,2019-04-01,2010s,Short Film,Fantasy,Coming of Age,146,PG,English,USA,John Musker,Kathleen Kennedy,Hans Zimmer,Chris Evans,Zendaya,Hybrid,Pixar Animation Studios,14.1,113.4,12.4,5.8,21.2,67.3,46.1,523.1,7.0,62,51,58,1435,Disney+,2019-12-16,Yes,2,1,0,35,0,No,Cruella de Vil,Mal,No,No,Yes,No,Yes,Yes,No,No,No,No,None,Kids,20.0,No,None,No,No,21.7,7.6,6.0,3.7,2.0,8.44,28,No,No,10.8,11.5,133.2,95.2,Massive Profit,Mega Blockbuster
DIS00163,The Enchanted the North: Reborn,Standalone,1941,1941-01-14,1940s,Disney Channel Original,Fantasy,Holiday,90,G,English,USA,Jennifer Lee,Yvett Merino,Christophe Beck,Johnny Depp,Idina Menzel,Hybrid,Walt Disney Pictures,127.0,1247.0,96.5,39.6,109.1,735.6,511.4,816.2,6.3,54,50,60,834,Disney+ Hotstar,1941-05-17,Yes,1,1,0,32,0,No,Gaston,Aladdin,No,No,Yes,No,Yes,Yes,No,No,No,No,None,Kids,118.1,No,None,Yes,Yes,58.4,6.4,5.4,4.4,6.1,20.81,74,No,No,67.2,144.3,3896.9,1110.9,Massive Profit,Mega Blockbuster
DIS00164,Legend of the Isles,Legend of the Isles,1993,1993-08-21,1990s,Pixar,Comedy,Fairy Tale,177,PG-13,English,India,Pete Docter,Kathleen Kennedy,Hans Zimmer,Dwayne Johnson,Kristen Bell,Hybrid,Disneytoon Studios,316.2,1040.4,275.5,97.5,99.6,448.8,591.6,178.9,6.9,54,60,57,4290,Theatrical Only,,No,0,1,0,82,11,No,Hans,Snow White,Yes,Yes,No,Yes,No,No,No,No,No,No,None,Family,75.6,No,None,No,No,61.4,6.8,5.0,6.3,6.0,5.53,64,No,Yes,0.0,68.5,1898.7,667.4,Massive Profit,Hit
DIS00165,Spirit of Stardust 3,Standalone,1946,1946-06-20,1940s,Live Action,Drama,Time Travel,113,PG,English,USA,Andrew Stanton,Jonas Rivera,Patrick Doyle,Ewan McGregor,Anne Hathaway,None,Marvel Studios,231.7,206.1,179.6,70.2,12.8,72.5,133.6,-17.5,7.1,63,67,69,1526,DisneyNOW,1946-08-23,No,2,0,0,83,9,Yes,Mother Gothel,Moana,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Marvel Cinematic Universe,Family,40.6,No,None,No,No,29.9,7.9,6.9,3.7,3.2,1.74,22,No,Yes,0.0,20.8,618.3,-43.7,Loss,Flop
DIS00166,The Golden the Realm 2,Standalone,1943,1943-12-25,1940s,Animated,Comedy,Holiday,82,PG,English,USA,Kirk Wise,Yvett Merino,Michael Giacchino,Chris Pratt,Auli'i Cravalho,Hybrid,Disneytoon Studios,299.0,2893.7,255.7,98.7,386.7,1499.2,1394.5,716.5,6.0,57,48,49,1745,Disney+,1944-10-23,Yes,1,0,0,61,14,No,Hades,Tiana,Yes,Yes,No,Yes,Yes,No,No,No,No,No,None,Kids,319.7,Yes,Magic Kingdom,No,No,100.0,6.0,5.4,10.0,9.5,21.01,100,Yes,No,50.0,297.8,8898.1,2539.3,Massive Profit,Mega Blockbuster
DIS00167,Kingdom of Wonders,Kingdom of Wonders,2013,2013-06-13,2010s,Pixar,Comedy,Coming of Age,137,PG-13,Multiple,Japan,David Lowery,Peter Del Vecho,Patrick Doyle,Chris Pratt,Emma Stone,Hybrid,Pixar Animation Studios,31.2,201.4,26.2,8.4,15.8,106.7,94.7,482.1,6.5,54,65,71,2304,Disney+ Hotstar,2014-01-22,Yes,0,0,0,50,2,No,Gaston,Judy Hopps,No,No,Yes,No,No,Yes,No,No,Yes,No,None,Kids,49.0,No,None,No,No,26.3,6.5,6.1,1.0,1.9,7.07,18,No,Yes,16.9,22.7,266.9,166.8,Massive Profit,Blockbuster
DIS00168,Zootopia: Adventure,Standalone,1975,1975-04-08,1970s,Animated,Drama,Superhero,78,PG-13,English,Canada,Ron Clements,Roy Conli,Hans Zimmer,Johnny Depp,Sofia Carson,Hybrid,Marvel Studios,262.2,1475.7,241.4,104.6,313.1,908.4,567.3,326.5,6.4,45,51,68,3507,Disney+,1975-09-13,Yes,0,0,0,81,11,Yes,Ursula,Troy Bolton,No,Yes,No,Yes,No,No,No,No,No,No,Marvel Cinematic Universe,Kids,192.5,No,None,Yes,Yes,65.1,6.4,4.7,6.4,6.2,13.24,67,No,No,22.1,204.6,3357.2,1129.7,Massive Profit,Blockbuster
DIS00169,The Golden Wonders,The Golden Wonders,2010,2010-08-01,2010s,Pixar,Fantasy,Buddy Comedy,169,G,English,USA,Rich Moore,Osnat Shurer,Christophe Beck,Idris Elba,Anne Hathaway,Stop Motion,Walt Disney Pictures,216.7,1121.6,177.6,74.9,188.4,546.6,575.0,344.2,6.6,57,62,59,1307,Disney+,2011-01-28,Yes,1,1,0,67,10,No,Chernabog,Cinderella,Yes,No,Yes,Yes,Yes,No,No,No,No,No,None,Kids,148.6,No,None,Yes,Yes,57.3,6.8,5.6,5.2,5.2,6.04,54,No,Yes,62.8,186.1,1570.2,869.1,Massive Profit,Blockbuster
DIS00170,Cars: Untold Story,Cars,2023,2023-10-05,2020s,Disney Channel Original,Musical,Sports,142,G,Spanish,USA,Dean DeBlois,Osnat Shurer,Patrick Doyle,Ryan Reynolds,Emma Watson,Hybrid,Walt Disney Pictures,155.4,85.7,122.5,55.7,7.4,50.0,35.7,-51.9,7.7,70,66,71,1643,Disney+,2024-05-09,Yes,3,1,0,17,4,No,Chernabog,Ariel,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,None,Kids,57.6,No,None,No,No,29.9,7.3,6.3,5.0,2.5,2.33,49,No,No,14.4,16.5,92.1,-92.5,Loss,Flop
DIS00171,Tale of Wonders: Legacy,Tale of Wonders,1979,1979-05-09,1970s,Animated,Comedy,Coming of Age,78,PG,English,USA,Rich Moore,Kevin Feige,Patrick Doyle,Jason Segel,Sofia Carson,Hybrid,Marvel Studios,154.9,195.3,122.8,35.3,36.8,112.1,83.2,23.5,5.4,45,39,41,1634,Disney+,1979-12-30,Yes,0,0,0,82,9,Yes,Judge Frollo,Riley,No,No,No,Yes,Yes,No,No,No,Yes,No,Marvel Cinematic Universe,Teen,43.1,No,None,No,No,23.0,5.3,4.4,3.1,3.5,1.66,20,No,No,23.5,37.2,424.8,37.2,Low Profit,Average
DIS00172,Kingdom of the North: Reborn,Kingdom of the North,1996,1996-10-17,1990s,Remake,Animation,Fairy Tale,96,G,English,USA,Ron Clements,Kathleen Kennedy,Germaine Franco,Johnny Depp,Halle Bailey,None,Disneytoon Studios,148.2,51.4,115.7,34.2,2.1,16.7,34.7,-65.7,8.8,76,93,90,2989,Disney+,1997-08-16,Yes,6,1,1,76,2,No,Dr. Facilier,Elsa,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,None,Teen,44.5,No,None,No,No,27.2,9.0,7.5,1.9,3.5,3.84,31,No,No,32.0,4.4,90.0,-98.5,Loss,Flop
DIS00173,Tale of Dreams,Tale of Dreams,1999,1999-08-02,1990s,Remake,Musical,Time Travel,152,G,English,India,Pete Docter,Jason Owen,Randy Newman,Dwayne Johnson,Emma Watson,None,Disney Channel Productions,255.7,99.6,228.0,82.7,11.7,45.6,54.0,-67.9,6.8,59,52,72,4404,Disney+,2000-05-31,Yes,1,1,1,61,14,No,Yzma,Elsa,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,None,Teen,81.5,No,None,No,No,28.2,6.7,6.0,2.1,3.2,7.31,25,No,Yes,17.6,8.7,166.8,-211.1,Loss,Flop
DIS00174,The Enchanted the Realm,Standalone,1994,1994-09-23,1990s,Short Film,Musical,Buddy Comedy,174,G,Multiple,Japan,Dean DeBlois,Kevin Feige,Michael Giacchino,Jason Segel,Halle Bailey,2D,Walt Disney Animation Studios,354.8,1397.1,334.6,95.3,102.9,533.3,863.8,225.0,6.9,54,64,67,1287,Theatrical Only,,No,0,0,0,49,4,No,Judge Frollo,Bob Parr,No,No,No,Yes,Yes,No,No,No,No,No,None,Everyone,147.8,No,None,Yes,Yes,72.9,6.3,4.4,6.9,6.2,17.13,75,No,No,0.0,180.6,2514.8,967.2,Massive Profit,Hit
DIS00175,Tarzan,Standalone,1973,1973-09-21,1970s,Short Film,Adventure,Time Travel,91,G,English,Japan,Chris Buck,Roy Conli,James Newton Howard,Chris Evans,Emma Stone,3D CGI,Marvel Studios,435.6,405.1,329.0,147.4,42.6,123.4,281.7,-15.0,8.2,91,92,83,3160,Disney+,1974-06-16,Yes,1,1,0,51,10,Yes,Hans,Remy,No,No,No,Yes,Yes,No,No,No,No,No,Marvel Cinematic Universe,Teen,62.5,No,None,No,No,39.4,8.2,8.5,5.0,3.9,6.46,38,No,No,46.6,33.7,941.9,-71.3,Loss,Average
DIS00176,Cruella: Untold Story,Standalone,1943,1943-05-09,1940s,Disney Channel Original,Musical,Superhero,172,G,English,USA,Byron Howard,Kathleen Kennedy,Michael Giacchino,Josh Gad,Lily James,Stop Motion,Disney Channel Productions,67.5,189.9,52.9,13.7,14.1,105.3,84.6,185.1,6.8,69,53,63,1902,Disney+,1943-11-30,Yes,0,1,0,48,8,No,Yzma,Hercules,No,Yes,No,Yes,Yes,Yes,No,No,No,No,None,Everyone,48.3,No,None,No,No,31.5,6.5,7.2,2.1,3.2,9.92,50,No,No,14.6,18.8,583.9,123.3,Massive Profit,Hit
DIS00177,Camp Rock,Camp Rock,1982,1982-10-25,1980s,Pixar,Sci-Fi,Road Trip,148,PG-13,English,UK,Niki Caro,Kevin Feige,Randy Newman,Ryan Reynolds,Idina Menzel,2D,Marvel Studios,122.3,326.6,97.5,24.8,31.0,173.5,153.1,167.0,5.7,34,45,47,4316,Theatrical Only,,No,0,0,0,75,11,Yes,Shan Yu,Winnie the Pooh,No,No,No,Yes,No,No,No,No,No,No,Marvel Cinematic Universe,Kids,34.7,No,None,No,No,21.9,5.1,3.2,2.5,2.3,8.42,38,No,No,0.0,65.2,685.9,204.3,Massive Profit,Hit
DIS00178,Winnie the Pooh,Winnie the Pooh,1978,1978-12-13,1970s,Short Film,Musical,Road Trip,116,PG-13,English,Japan,Nathan Greno,Jason Owen,Patrick Doyle,Will Smith,Kristen Bell,Hybrid,Pixar Animation Studios,63.1,78.3,55.9,14.8,12.6,44.5,33.8,10.7,6.6,61,68,65,3162,Theatrical Only,,No,2,0,0,87,8,No,Gaston,Cinderella,Yes,No,No,Yes,No,No,No,No,No,No,None,Kids,105.4,No,None,No,No,31.8,6.4,5.9,2.0,2.3,7.94,23,Yes,No,0.0,8.8,172.3,7.6,Low Profit,Average
DIS00179,The Enchanted the Sea 4,The Enchanted the Sea,1979,1979-01-05,1970s,Live Action,Comedy,Mystery,125,PG,English,USA,Marc Webb,Roy Conli,Thomas Newman,Tom Holland,Emma Watson,None,Pixar Animation Studios,247.7,817.2,203.5,49.9,171.2,498.1,319.1,222.5,5.8,40,46,48,2040,Disney+,1979-10-26,Yes,0,0,0,32,7,No,Dr. Facilier,Snow White,Yes,No,Yes,Yes,Yes,No,No,No,No,No,None,Kids,107.3,No,None,No,No,44.0,5.8,4.5,3.8,5.0,2.29,56,No,No,29.1,107.5,1777.4,563.8,Massive Profit,Hit
DIS00180,Sister Act,Sister Act,1952,1952-12-22,1950s,Pixar,Adventure,Coming of Age,183,PG-13,English,Japan,Ron Clements,Osnat Shurer,Alan Menken,Chris Pratt,Zoe Saldana,Hybrid,Walt Disney Pictures,272.6,1146.2,242.1,103.3,104.7,634.6,511.6,231.8,4.4,42,27,36,3134,Disney+,1953-08-12,Yes,0,0,0,76,11,No,Hades,Judy Hopps,No,Yes,No,Yes,No,No,No,No,Yes,No,None,Teen,101.6,No,None,No,No,43.5,5.2,4.0,5.8,4.4,9.51,38,Yes,No,24.4,178.3,3266.7,800.8,Massive Profit,Blockbuster
DIS00181,The Golden the Forest (Remake),The Golden the Forest,1949,1949-11-01,1940s,Animated,Romance,Time Travel,85,PG,English,India,John Musker,Jason Owen,Germaine Franco,Chris Evans,Kristen Bell,Stop Motion,Disney Channel Productions,355.1,1090.0,302.8,146.8,115.9,475.5,614.5,142.4,6.4,48,58,68,1909,Disney+,1950-01-17,Yes,0,2,0,79,15,No,Captain Hook,Miguel,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,None,Kids,50.0,No,None,No,No,48.5,6.4,4.7,5.2,5.8,14.98,53,Yes,No,21.5,76.2,3188.2,640.4,High Profit,Hit
DIS00182,Adventures of the North,Adventures of the North,1966,1966-12-04,1960s,Disney Channel Original,Drama,Holiday,103,G,English,Canada,Ron Clements,Peter Del Vecho,Michael Giacchino,Chris Evans,Angelina Jolie,3D CGI,Walt Disney Animation Studios,88.3,105.4,80.9,20.8,15.5,44.7,60.7,3.6,6.4,44,60,62,2797,Theatrical Only,,No,1,0,0,40,10,Yes,Chernabog,Moana,Yes,Yes,No,Yes,Yes,No,No,No,No,No,None,Everyone,15.9,No,None,No,No,17.7,6.2,5.7,2.2,1.0,2.91,10,Yes,No,0.0,11.5,263.5,3.7,Low Profit,Average
DIS00183,The Magic the Sea,The Magic the Sea,1952,1952-12-11,1950s,Live Action,Adventure,Superhero,116,PG,English,USA,Lee Unkrich,Roy Conli,Lin-Manuel Miranda,Ryan Reynolds,Idina Menzel,None,Walt Disney Pictures,128.2,145.2,118.9,37.2,12.8,60.9,84.3,-7.0,7.1,66,56,69,3170,Disney+,1953-12-12,Yes,1,1,1,33,2,No,Hans,Mike Wazowski,No,Yes,Yes,No,Yes,Yes,No,No,No,No,None,Kids,86.1,No,None,No,No,29.9,7.1,6.8,3.1,3.1,8.36,26,Yes,No,33.1,25.2,413.8,-10.9,Loss,Average
